gene_name	accession	element_type	ncbi_class_raw	ncbi_subclass_raw	canonical_class_token	canonical_drug_token
blaPDC	WP_109791202.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_063864577.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_109791203.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_058157026.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_109791204.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_109791205.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_109791206.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672883.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672890.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672891.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_070698497.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672892.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672893.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672894.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672895.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672896.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672897.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_073669325.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_016252988.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672898.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672899.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672900.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_034075190.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672901.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672903.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672904.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672905.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672884.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672885.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672886.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672887.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_061193431.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672888.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_063864573.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672889.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672908.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672909.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_111672910.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_116786834.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_116786837.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_116786838.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630845.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630846.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630847.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_003110141.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630848.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630849.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630850.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630851.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630852.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630882.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_122630883.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_128268280.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823478.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_134254706.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_016562272.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823479.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823480.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_138403314.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823481.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823482.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823483.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823484.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823485.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823486.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823487.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_063864579.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823488.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823489.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823490.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_140423325.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044426.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044427.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044428.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044429.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044430.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044431.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_012074328.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044432.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044433.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044434.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044435.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044436.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044437.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044438.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044439.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044440.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044441.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_003137570.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044442.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044443.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044444.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_128550481.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044445.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044446.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044447.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044448.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044449.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044450.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_003093423.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044451.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_031638595.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044452.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044453.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_121347819.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044454.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044455.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_121286063.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044456.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044457.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_023100808.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044458.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_126118969.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044459.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044460.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_003454242.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044461.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044462.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044463.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044464.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044465.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_023092413.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044466.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044467.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044468.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_148044469.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823491.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823492.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_150823493.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_152315506.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_152315507.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461293.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_022580963.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461294.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461295.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461296.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461297.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461298.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461299.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461300.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_164461301.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247885.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247886.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_023091031.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_003121934.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247887.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247888.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_134265631.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247889.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247890.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247891.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247892.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_124187209.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_134450540.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247893.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_063864581.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247894.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247895.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247896.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247897.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247898.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247899.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247900.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247901.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247902.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247903.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_034081664.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247904.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_168247905.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284354.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_134600670.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284357.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284360.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284362.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284365.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284368.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284370.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_063864582.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284371.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_023118898.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284372.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_133452685.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284373.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284374.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284375.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284376.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284377.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284378.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_033998327.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284379.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284380.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_049305288.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_132710363.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284381.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284382.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284383.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284384.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284385.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284386.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_034032599.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284387.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284388.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179284389.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_179945705.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_141563014.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_058135553.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_188331879.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_094954583.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749407.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749408.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_034041053.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749409.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749410.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749411.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749412.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749413.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749414.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_197749415.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204376240.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204376241.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204376242.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_043083525.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204376243.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204376244.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204376245.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204378708.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204378709.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204378710.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_204378711.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_213994605.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_213994606.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_213994607.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_033985393.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_213994608.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_213994609.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_213994610.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_213994611.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_219860721.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_219860722.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_219860723.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_219860724.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_219860725.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146974.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_034051361.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146975.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146976.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146977.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146978.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146979.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146980.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_223146981.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_231869635.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
blaPDC	WP_231873782.1	AMR	BETA-LACTAM	CEPHALOSPORIN	beta-lactam	cephalosporin
